"Código","Quarter","NOME","CLASSE","SETOR_ECONOMATICA","SETOR_NAICS","SEGMENTO_LIST_BOVESPA","SETOR_ECON_BOVESPA","SEGMENTO_BOVESPA","SUBSETOR_BOVESPA","ID_CVM","PU","AT","K","LL","D_CP","D_LP","V","DEP","CAIXA","PL","DESP_FIN","EBIT","V_MERC","QTD_ACOES","DIV_PAGOS"
"GGBR4",57,"Gerdau","PN","Siderur & Metalur","Transformação de aço em produtos de aço","Nível 1","Materiais básicos","Siderurgia","Siderurgia e metalurgia","00398",185.944798787435,78622565940,29018096731,542637288.28,9430710780.9,25964757920,14417236596,739947519.71,2555786055.3,40928954063,397795218.31,893660872.77,31713855744,1704414872,169895862.96
"GGBR4",58,"Gerdau","PN","Siderur & Metalur","Transformação de aço em produtos de aço","Nível 1","Materiais básicos","Siderurgia","Siderurgia e metalurgia","00398",108.214881896973,77889368590,28367017599,1013989864.7,8980199343.5,26252268486,28248548209,1455572758,3535758881.3,40355873411,897389216.96,1727136416,27688142083,1704454270,318302399.45
"GGBR4",59,"Gerdau","PN","Siderur & Metalur","Transformação de aço em produtos de aço","Nível 1","Materiais básicos","Siderurgia","Siderurgia e metalurgia","00398",160.586461385091,82022151787,28946674885,1342165835.5,10087821272,27624881022,42300455129,2184665936.5,3832213891.3,41952146162,1480402508,2605278862.5,25462947200,1704469010,452350399.69
"GGBR4",60,"Gerdau","PN","Siderur & Metalur","Transformação de aço em produtos de aço","Nível 1","Materiais básicos","Siderurgia","Siderurgia e metalurgia","00398",139.792752583822,82695019107,29031108372,1840201806.3,10195871785,28877911804,55809649113,2921759947.3,4000762822.7,42239037524,2457858560.9,3802710062.6,20263782219,1704469010,597023116.08
"GGBR4",61,"Gerdau","PN","Siderur & Metalur","Transformação de aço em produtos de aço","Nível 1","Materiais básicos","Siderurgia","Siderurgia e metalurgia","00398",271.400217692057,89502006998,30032251670,370248198.81,10182630239,33282402502,13198989109,762160810.32,4543315897.8,44614112028,1292837851.1,613041731.75,20011620117,1689067495,152727287.26
"GGBR4",62,"Gerdau","PN","Siderur & Metalur","Transformação de aço em produtos de aço","Nível 1","Materiais básicos","Siderurgia","Siderurgia e metalurgia","00398",153.037785847982,84975518426,28964696593,677904477.91,10031910155,31130517942,26200882668,1519145276.3,4683173525.3,42443415397,1634325656.6,1288858645.5,14644407743,1686365986,258007461.8
"GGBR4",63,"Gerdau","PN","Siderur & Metalur","Transformação de aço em produtos de aço","Nível 1","Materiais básicos","Siderurgia","Siderurgia e metalurgia","00398",310.614451090495,93210905357,30174204815,-1699056984.1,10269205841,39056740063,40375041899,2316419411.9,6325216619.9,43514266348,3488334797,-280993841,10509760930,1686458510,345486208.47
"GGBR4",64,"Gerdau","PN","Siderur & Metalur","Transformação de aço em produtos de aço","Nível 1","Materiais básicos","Siderurgia","Siderurgia e metalurgia","00398",264.21462504069,83078509506,27563441142,-5394511091.4,9319517906.5,35866662694,51653892231,3090977846.1,6694286554,37555033142,3963870580.5,-3811128515.5,8501521616.5,1686458510,424581007.19
"GGBR4",65,"Gerdau","PN","Siderur & Metalur","Transformação de aço em produtos de aço","Nível 1","Materiais básicos","Siderurgia","Siderurgia e metalurgia","00398",317.297541300456,75078141516,25781872194,10042402.1,8589809926.5,31508916094,11647235704,786746843.24,5463003219.6,34665081957,631328110.51,232177564.65,11584919708,1686674483,0
"GGBR4",66,"Gerdau","PN","Siderur & Metalur","Transformação de aço em produtos de aço","Nível 1","Materiais básicos","Siderurgia","Siderurgia e metalurgia","00398",329.769571940104,66101233301,22889153256,92820749.611,6901030276.9,27688620420,23080370379,1473921719.9,4324087305.9,31219424207,1189045006,715015920.29,10443710001,1717446918,0
"GGBR4",67,"Gerdau","PN","Siderur & Metalur","Transformação de aço em produtos de aço","Nível 1","Materiais básicos","Siderurgia","Siderurgia e metalurgia","00398",276.11435953776,65956980287,22551452627,195049984.94,6929360591.5,27751515760,32614158943,2094769457.7,4435826494.7,30985560601,1737371228.1,1374214526.4,15510912672,1707500678,58025087.24
