"Código","year","Quarter","NOME","CLASSE","SETOR_ECONOMATICA","SETOR_NAICS","SEGMENTO_LIST_BOVESPA","SETOR_ECON_BOVESPA","SEGMENTO_BOVESPA","SUBSETOR_BOVESPA","ID_CVM","PU","AT","K","LL","D_CP","D_LP","V","DEP","CAIXA","PL","DESP_FIN","EBIT","V_MERC","QTD_ACOES","DIV_PAGOS"
"TESA3",2006,28,"Terra Santa","ON","Outros","Outras outras indústrias","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02035",96.7511024475098,946357157.4,243487584.94,-77563948.844,53357545.023,185421542.05,107829081.53,8099349.4868,431452774.84,707547522.12,13494163.867,-70466580.738,3035405004.9,126310685,0
"TESA3",2007,32,"Terra Santa","ON","Outros","Outras outras indústrias","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02035",113.58053334554,1127476023.7,478760768.33,-73425594.637,371959194.44,151575180.03,654365327.66,17993277.207,580994.32309,603918253.46,28860600.553,-63468755.684,1696742820.4,126311000,0
"TESA3",2008,36,"Terra Santa","ON","Outros","Outras outras indústrias","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02035",174.038621902466,919666304.71,461871046.14,-362844503.59,276419029.67,451147711.63,646128308.27,33869168.833,1931120.6711,192077472.43,112772660.8,-253350513.82,139516749.14,126311000,0
"TESA3",2009,40,"Terra Santa","ON","Outros","Outras outras indústrias","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02035",131.44704469045,969418955.53,382862804.41,-156173899.71,89691500.243,138896346.93,616489202.47,45821693.603,183226770.65,740831108.36,68335456.71,-100243337.63,1395123243.3,725248000,0
"TESA3",2010,44,"Terra Santa","ON","Outros","Outras outras indústrias","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02035",92.7765544255574,2202585592.6,815566986.84,-38176092.884,527961533.88,530731008.62,657861897.07,18879752.614,211048306.07,1143904714.6,27048203.391,-34443467.478,1806639945.7,1084189555,0
"TESA3",2011,48,"Terra Santa","ON","Outros","Outras outras indústrias","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02035",133.884857654572,4419733754.5,1892263464.2,-292929627.12,1606479378,796284247.33,1381969830.7,239174569.26,82157292.214,2016970129.2,201849405.23,-60622099.488,1161633704.8,2320145000,0
"TESA3",2012,52,"Terra Santa","ON","Outros","Outras outras indústrias","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02035",117.530190149943,3997707309.3,1698317689.5,-189404646.82,1206503342.8,588073311.28,1196666789.8,94845717.708,391747302.68,2203130655.2,282012230.89,101397506.55,2113355054.3,3486811495.9,0
"TESA3",2013,56,"Terra Santa","ON","Outros","Outras outras indústrias","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02035",137.888738632202,3377175998.2,1690091264,-320854233.91,900057868.85,701152335.15,1019482982.3,82227333.24,71902681.07,1775965794.2,211770522.08,-281740035.21,1854814368.7,387424000,0
"TESA3",2014,60,"Terra Santa","ON","Outros","Outras outras indústrias","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02035",148.63472366333,3292468908.3,1615776554,-99019165.493,1272993183,384466469.04,1127109554.4,73462574.275,193215070.41,1635009256.3,130096861.9,-107146694.06,719058896.09,537424172.01,0
"TESA3",2015,64,"Terra Santa","ON","Outros","Outras outras indústrias","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02035",249.816769917806,2840289373.3,1379423069.7,-191415008.02,1465422336.4,163513455.67,1103601747.2,65618012.934,30121492.345,1211353581.3,197639847.78,-84867369.87,168797647.71,17914133.333,0
"TESA3",2016,68,"Terra Santa","ON","Outros","Outras outras indústrias","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02035",308.932376861572,2344065189.9,1242846193,-165123748.54,518290169.45,735600105.73,939232062.16,45953819.455,4719159.5228,1090174914.8,103887301.18,-126607734.85,199761398.14,17914000,0
"TESA3",2017,72,"Terra Santa","ON","Outros","Outras outras indústrias","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02035",346.490038553874,2407340850.5,1183709978.9,7961431.5723,637211319.29,695693720.93,862558827.56,40336836.779,11439548.14,1074435810.2,153162778.82,52416549.009,288928973.94,17914000,0
"TESA3",2018,76,"Terra Santa","ON","Outros","Outras outras indústrias","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02035",165.088276545207,2427500191.9,1107606103.3,44124996.122,741438171.31,704619661.46,1168335136.4,37010620.949,32029305.429,981442359.08,146213252.02,142838778.8,228933117.45,17914000,0
"TESA3",2019,80,"Terra Santa","ON","Outros","Outras outras indústrias","Novo Mercado","Consumo não cíclico","Agricultura","Agropecuária","02035",158.080664316813,2491014525.2,1187747242.9,-134850955.31,787628716.04,759443135.69,962168507.96,51978862.726,50406323.954,943942673.49,136499568.53,-25018481.262,476524291.93,21639000,0
"TIMP3",2005,24,"Tim Part S/A","ON","Telecomunicações","Telecomunicações","Novo Mercado","Comunicações","Telecomunicações","Telecomunicações","01763",120.291110356649,9210961941.6,3836175047.5,838532082,3108948016.9,334074794.38,6129801852.9,1012260721.5,2692393761.7,5767939130.4,200149121.83,1005255449.7,11039164817,879576487000,195107846.79
"TIMP3",2006,28,"Tim Part S/A","ON","Telecomunicações","Telecomunicações","Novo Mercado","Comunicações","Telecomunicações","Telecomunicações","01763",96.7511024475098,28919188621,14634353507,-614391765.46,8421372453.8,4436832609.7,20601944842,4653285026.3,2430572624.5,16060983557,1547833138.5,427874560.84,43590183079,2329714860000,233976908.02
"TIMP3",2007,32,"Tim Part S/A","ON","Telecomunicações","Telecomunicações","Novo Mercado","Comunicações","Telecomunicações","Telecomunicações","01763",113.58053334554,28360175325,13690056969,148358265.15,9823730814.1,3425745292.1,24256789839,4530340277.6,2286280898.9,15110699218,945728131.75,1017291815,31262336076,2333964336.3,858411313.79
"TIMP3",2008,36,"Tim Part S/A","ON","Telecomunicações","Telecomunicações","Novo Mercado","Comunicações","Telecomunicações","Telecomunicações","01763",174.038621902466,29895493176,8834724274.1,331644662.66,10823922156,4729997503.2,24080955109,4433928538.3,2861871129.8,14341573516,2834342075,903655860.03,15609231098,2343827000,382256960.67
"TIMP3",2009,40,"Tim Part S/A","ON","Telecomunicações","Telecomunicações","Novo Mercado","Comunicações","Telecomunicações","Telecomunicações","01763",131.44704469045,30795577138,9394424897,379246695.56,10124555923,5982957099.6,23129569325,4558180210.7,4516477598.6,14688064114,1924961159.5,841861554.12,24086031687,2348447000,296616225.82
"TIMP3",2010,44,"Tim Part S/A","ON","Telecomunicações","Telecomunicações","Novo Mercado","Comunicações","Telecomunicações","Telecomunicações","01763",92.7765544255574,32278631392,9771018502.6,3685492678.9,9483349728.3,5630522119.4,24091180885,4988155616.8,3959635685.1,17164759545,1572995000.3,1999844044.4,24557950941,2475735000,335238085.66
"TIMP3",2011,48,"Tim Part S/A","ON","Telecomunicações","Telecomunicações","Novo Mercado","Comunicações","Telecomunicações","Telecomunicações","01763",133.884857654572,36671505840,10364055577,2004612896.4,10632461620,5766897431.7,26732767190,4020664603.7,5105072018.4,20272146788,1741197936.2,3234725510,34940039176,2416836758,760950822.65
"TIMP3",2012,52,"Tim Part S/A","ON","Telecomunicações","Telecomunicações","Novo Mercado","Comunicações","Telecomunicações","Telecomunicações","01763",117.530190149943,38596684209,11185508993,2141879116.5,10902729528,7244937658.5,27738587264,3974517347.2,6548507043.3,20449017022,1772128794.5,3431772894.6,29296875864,2416836758,773564919.96
"TIMP3",2013,56,"Tim Part S/A","ON","Telecomunicações","Telecomunicações","Novo Mercado","Comunicações","Telecomunicações","Telecomunicações","01763",137.888738632202,39274947543,11455579143,2101519650.1,11233454657,7670453065.5,27805921367,3863362850,7380433209.2,20371039819,1380259576.8,3404152414.7,41593953787,2416836758,1025776595.4
"TIMP3",2014,60,"Tim Part S/A","ON","Telecomunicações","Telecomunicações","Novo Mercado","Comunicações","Telecomunicações","Telecomunicações","01763",148.63472366333,42887419118,11694051028,2028496547.5,11967321468,10821603599,25576483725,4004183835.4,6864314396.8,20098494050,1700270844.7,3260572687.4,37384305079,2419340111,1096479160.6
"TIMP3",2015,64,"Tim Part S/A","ON","Telecomunicações","Telecomunicações","Novo Mercado","Comunicações","Telecomunicações","Telecomunicações","01763",249.816769917806,41961550040,12643284847,2454787843.8,10262222005,11629738232,20313518895,3984716445.3,7230394360.1,20069589802,2679964192.4,3845150607.2,19678201241,2420236591,427213408.02
"TIMP3",2016,68,"Tim Part S/A","ON","Telecomunicações","Telecomunicações","Novo Mercado","Comunicações","Telecomunicações","Telecomunicações","01763",308.932376861572,38645009993,12360506924,836811134.98,8119758889.2,11359226612,17415185085,4220895673.3,5718508458.6,19166024491,3189642230.6,1588139913.9,21131901799,2420236591,513296692.06
"TIMP3",2017,72,"Tim Part S/A","ON","Telecomunicações","Telecomunicações","Novo Mercado","Comunicações","Telecomunicações","Telecomunicações","01763",346.490038553874,35312323154,11740119804,1337203130.1,7825423241.4,7825755780.1,17584429078,4347560138.8,3207014117.3,19661144132,1560244531.2,2094183626.3,34345379420,2420433723,360331143.4
"TIMP3",2018,76,"Tim Part S/A","ON","Telecomunicações","Telecomunicações","Novo Mercado","Comunicações","Telecomunicações","Telecomunicações","01763",165.088276545207,33366658658,11697500764,2657294301.1,7387276298.7,5311948118.8,17729901005,4128635625.1,1122941580.6,20667434240,1093776192.3,2524092399.8,29945989987,2420391896,614178140.97
"TIMP3",2019,80,"Tim Part S/A","ON","Telecomunicações","Telecomunicações","Novo Mercado","Comunicações","Telecomunicações","Telecomunicações","01763",158.080664316813,40388445188,17629414860,3625674821.1,8125429953.4,9809225593.1,17394214710,5134004762.8,2287047938.4,22453789642,1498619439.7,4519279237.2,37967524816,2420572595,867637006.32
"SHOW3",2011,48,"Time For Fun","ON","Outros","Apresentações artísticas","Novo Mercado","Consumo cíclico","Produção de eventos e shows","Viagens e lazer","02245",133.884857654572,1054382687.2,61942624.238,93977866.251,333751678.37,191751458.86,954133893.06,8730483.5375,434543389.75,524418867.5,38503309.924,159916486,1241309693.4,69290000,44333019.899
"SHOW3",2012,52,"Time For Fun","ON","Outros","Apresentações artísticas","Novo Mercado","Consumo cíclico","Produção de eventos e shows","Viagens e lazer","02245",117.530190149943,916178677.63,72184984.113,-8478002.9467,265579540.26,126628989.43,1026283322.3,14593695.743,241384339.87,507941030.95,42305752.106,-6971623.696,808864219.81,69791000,19290228.501
